阴云	0.056956934418	0.943043065582
预售	0.942045812553	0.0579541874466
红十字	0.956813278196	0.0431867218037
全面	0.914368734993	0.0856312650072
辨识	0.904839718952	0.0951602810477
光临	0.915428401482	0.0845715985177
择偶	0.926881330038	0.0731186699618
中小	0.925728651015	0.0742713489847
助学	0.939416241253	0.0605837587465
共建	0.940083168945	0.0599168310547
团委	0.927822517656	0.072177482344
图书	0.960918458277	0.0390815417231
幼童	0.0649508724069	0.935049127593
理赔	0.900179376968	0.0998206230316
款待	0.955613050803	0.044386949197
惊醒	0.0709061500221	0.929093849978
动员	0.910204816077	0.0897951839225
辈出	0.93313536886	0.0668646311398
勤务	0.909910078499	0.0900899215015
纪念	0.912517947851	0.0874820521487
文摘	0.977929246116	0.0220707538844
爱心	0.9234516946	0.0765483053997
碉堡	0.918078946127	0.0819210538731
劣根性	0.075674503244	0.924325496756
由来	0.926123162699	0.0738768373009
款式	0.90812607865	0.09187392135
防线	0.938133710661	0.0618662893386
捐献	0.931237088655	0.0687629113448
贯彻	0.926227169246	0.0737728307538
正气	0.928401283911	0.0715987160888
全省	0.952059240797	0.0479407592031
追悼	0.95180786579	0.0481921342101
感到	0.0599771794042	0.940022820596
蜡	0.927815075553	0.0721849244474
荡漾	0.907193706315	0.0928062936847
提案	0.904425495335	0.0955745046648
烟头	0.0796972232441	0.920302776756
课程	0.97130085652	0.0286991434801
面向	0.906608566959	0.0933914330411
氯气	0.0854669846819	0.914533015318
共犯	0.0988290997118	0.901170900288
投资	0.921102195687	0.0788978043128
低谷	0.0568412046482	0.943158795352
聚合	0.902408959851	0.0975910401491
素食	0.90660202725	0.0933979727502
演播室	0.0912931935665	0.908706806434
举起	0.0840297715101	0.91597022849
帅气	0.907436637144	0.0925633628562
风气	0.0630521883402	0.93694781166
招募	0.927528159317	0.0724718406825
直观	0.91879906921	0.08120093079
旨在	0.917966541774	0.0820334582255
旁观者	0.0839530038219	0.916046996178
人间地狱	0.0767240916527	0.923275908347
获得	0.946792252358	0.0532077476421
敬请	0.936183821541	0.0638161784586
条约	0.901191113978	0.098808886022
送来	0.910219792758	0.0897802072416
好走	0.90302210176	0.0969778982403
抽取	0.95559205618	0.0444079438196
会员	0.902102848682	0.0978971513179
开幕式	0.901888654217	0.0981113457829
怪味	0.0919269442584	0.908073055742
汇演	0.931705011507	0.0682949884927
品味	0.930700551855	0.0692994481449
赠	0.917705295249	0.0822947047513
赐	0.93685823484	0.06314176516
作文	0.912006554974	0.0879934450258
脱落	0.0930070250151	0.906992974985
治理	0.934021495628	0.0659785043717
土特产	0.954762386535	0.0452376134651
实物	0.935043052921	0.0649569470793
上岗	0.912410343842	0.0875896561575
志愿者	0.913221311807	0.0867786881925
出险	0.905471883403	0.0945281165975
助力	0.90291326643	0.0970867335701
工作室	0.90445080556	0.0955491944398
创意	0.927454578	0.0725454219999
汽油味	0.0944194575196	0.90558054248
讲课	0.924019285709	0.075980714291
焦味	0.0747524197899	0.92524758021
惊呼	0.0974439847036	0.902556015296
热电	0.958200318428	0.0417996815719
邮箱	0.902214227294	0.097785772706
弥散	0.0629417825933	0.937058217407
代金	0.913247997604	0.0867520023959
拓展	0.911756513853	0.0882434861468
层面	0.923225608484	0.0767743915158
整个	0.0796222995053	0.920377700495
旁观	0.0860534657234	0.913946534277
并轨	0.911221764596	0.0887782354037
决策	0.913827274158	0.0861727258418
涌现	0.918949433483	0.0810505665167
有限公司	0.930618214596	0.0693817854036
叫喊	0.0832862784177	0.916713721582
丑态	0.099654586998	0.900345413002
细化	0.923131790147	0.0768682098532
好运	0.918933591261	0.0810664087392
学习	0.949866974758	0.0501330252424
专场	0.966136754399	0.0338632456012
歌舞	0.918241921035	0.0817580789653
孩童	0.0796242391724	0.920375760828
获奖者	0.923804705676	0.0761952943236
共青团	0.954598858979	0.0454011410211
复兴	0.933348451181	0.0666515488191
实属	0.0858178560171	0.914182143983
筑	0.91059121953	0.08940878047
调整	0.920076384115	0.0799236158846
亲爱的	0.900779260858	0.0992207391419
交友	0.922352295959	0.0776477040411
临床	0.922964279205	0.0770357207947
开赛	0.901120405119	0.0988795948807
充实	0.926812962147	0.0731870378532
全员	0.933621238291	0.0663787617093
开创	0.911205656527	0.0887943434731
舌	0.0934357139698	0.90656428603
许愿	0.927768524716	0.0722314752841
现价	0.918481552409	0.0815184475909
摇晃	0.0974595582323	0.902540441768
草原	0.907102692864	0.092897307136
用电	0.917657902008	0.0823420979919
荣耀	0.969102713488	0.0308972865118
风味	0.939065725782	0.0609342742181
公告	0.941896061617	0.0581039383828
填补	0.915659008417	0.084340991583
香烛	0.915263258641	0.0847367413595
云天	0.931913264845	0.0680867351551
强盗	0.0987237590531	0.901276240947
悲叹	0.0557495606503	0.94425043935
知识	0.926492893823	0.0735071061773
抽奖	0.906776955126	0.0932230448737
导读	0.943029436491	0.0569705635088
加盟	0.9588262261	0.0411737738997
制作	0.912640531555	0.0873594684449
加密	0.916828061169	0.0831719388311
报名	0.925864245747	0.0741357542531
散架	0.0926689058788	0.907331094121
乱子	0.928033161974	0.0719668380262
宣泄	0.0984949773765	0.901505022624
压抑	0.0435922473635	0.956407752637
意向	0.938746861939	0.061253138061
歌迷	0.920766539606	0.0792334603939
国人	0.0880324578692	0.911967542131
事业	0.961557619234	0.0384423807662
九州	0.902050813546	0.0979491864543
心胸	0.0912997427462	0.908700257254
给力	0.939225583706	0.060774416294
迎春	0.962421585348	0.0375784146522
演唱	0.914942190304	0.085057809696
弥漫	0.0492028400022	0.950797159998
保障	0.910925709427	0.0890742905729
富强	0.942186541472	0.057813458528
证监会	0.914746856632	0.0852531433676
新品	0.90613682719	0.0938631728098
印刷	0.955966499135	0.0440335008646
红人	0.918253917939	0.0817460820606
大钱	0.9402835843	0.0597164157005
网址	0.911558688039	0.0884413119612
博士生	0.933761743527	0.0662382564732
做成	0.909000713395	0.0909992866048
高检	0.915123328	0.0848766719998
落幕	0.938119072967	0.0618809270328
奴性	0.076070407734	0.923929592266
发热	0.0838540385731	0.916145961427
颁奖	0.930750176476	0.0692498235235
招聘会	0.92358330346	0.0764166965405
踢	0.0981090875239	0.901890912476
奖品	0.943310173496	0.0566898265044
登录	0.936664179849	0.0633358201508
彩虹	0.902467510854	0.0975324891461
公益	0.954129607511	0.0458703924889
数码	0.906588609181	0.0934113908193
海量	0.901765338026	0.0982346619743
电线	0.0736413606539	0.926358639346
选聘	0.908865701313	0.0911342986871
发放	0.948311771579	0.0516882284211
服务	0.927779976338	0.0722200236625
肢解	0.099875076237	0.900124923763
沉淀	0.948620646394	0.0513793536057
封面	0.902385937668	0.0976140623322
监督员	0.911672254577	0.0883277454227
蹿	0.09447116539	0.90552883461
施恩	0.935917272949	0.0640827270506
严防	0.900867296637	0.0991327033634
至极	0.0466328489036	0.953367151096
创作	0.933346207465	0.0666537925354
坚持	0.922652324177	0.077347675823
瓜果	0.908278942542	0.0917210574575
资金	0.900940157293	0.0990598427074
创新	0.903504764058	0.0964952359417
首创	0.923656089763	0.076343910237
总工会	0.915882918927	0.0841170810731
累计	0.909155291264	0.0908447087365
股民	0.922833275256	0.0771667247443
普及	0.916896321439	0.0831036785605
吃苦	0.918073425762	0.0819265742381
优点	0.90222444782	0.0977755521802
听众	0.91280938814	0.0871906118599
格局	0.918487350323	0.0815126496772
怒气	0.0825996765726	0.917400323427
推广	0.924483849742	0.0755161502583
三中全会	0.908981688588	0.0910183114123
学学	0.925766648182	0.0742333518177
典礼	0.93003472307	0.0699652769302
携手	0.908682248388	0.0913177516124
学子	0.900015884816	0.0999841151835
征集	0.92744520578	0.0725547942202
捐赠	0.910293990721	0.0897060092787
情面	0.914508140446	0.0854918595538
树立	0.915824409297	0.0841755907031
独特	0.903410261038	0.0965897389625
征文	0.921514214291	0.0784857857088
量化	0.920049080278	0.0799509197223
刺激性	0.0778196837378	0.922180316262
招聘	0.925399023578	0.074600976422
就职	0.900094609481	0.0999053905188
大奖	0.939015985619	0.0609840143807
终端	0.911687247893	0.0883127521073
真谛	0.933293913112	0.0667060868882
任命	0.902849727519	0.0971502724814
机遇	0.935980831604	0.0640191683955
发冷	0.0893854498415	0.910614550158
不忍	0.0380378577996	0.9619621422
器材	0.927839558365	0.0721604416349
知己	0.924979344779	0.0750206552207
路由器	0.932490591504	0.067509408496
礼	0.956438890036	0.0435611099637
含义	0.917067299174	0.0829327008261
星光	0.923202813689	0.0767971863114
正文	0.902049468675	0.0979505313251
特价	0.904333265148	0.0956667348516
业余	0.932360292294	0.067639707706
生菜	0.904056703778	0.0959432962223
福	0.92237267676	0.0776273232404
排行榜	0.916945593511	0.0830544064891
独裁者	0.933367885361	0.0666321146395
基干民兵	0.925766476966	0.0742335230345
石榴	0.908374073551	0.0916259264492
点点	0.910308359932	0.0896916400677
传达	0.910483274383	0.0895167256168
改名	0.963554105149	0.0364458948507
致辞	0.915545767634	0.0844542323656
添加	0.937207500701	0.0627924992988
小妹	0.900598802901	0.0994011970992
守望	0.928885220966	0.0711147790343
讲义	0.903397178311	0.0966028216888
