烦心	整	0.462952892699
能人	木讷	0.416770481509
辨认	怀疑	0.401907820005
残骸	悲切	0.464744634434
高能	红色	0.429936660865
挡住	破旧	0.502270935569
研	扎实	0.434018570086
砖	开阔	0.421779311665
冠名	看中	0.750415734703
砍	死	0.428114224166
画画	妄想	0.429544107247
亲朋	坚强	0.408039891835
想见	较真	0.442629091456
遵循	坚定	0.539292894134
砂	净	0.400743257997
生计	贫苦	0.672022392638
大拇指	头	0.458254491934
露怯	迟钝	0.808649515638
拘留	训诫	0.489009657136
灰烬	火	0.467766013188
国际	严重	0.477972099262
厂长	顾虑	0.46052780357
顺道	发愁	0.412974892804
文化厅	高级	0.54367845581
递	超重	0.427083794839
棋	怨恨	0.443517225547
润滑油	刺鼻	0.655176278478
乌云	惆怅	0.482200814852
服毒	抑郁	0.476317779577
我军	手软	0.432821396783
主犯	土	0.625035979844
钱袋	空	0.455135520934
骄阳	奖	0.453126672416
大熊猫	潇洒	0.47233821549
主教练	热烈	0.519511526557
收缴	属实	0.552246276187
阵营	革命	0.420661805046
坚硬	精良	0.460437562376
房屋	兴隆	0.462028186913
坏蛋	骗人	0.543131193681
该人	忽视	0.433917406639
绥靖	宽	0.404318327015
阴谋	用心	0.400212218512
正名	好客	0.415783261841
洗礼	感恩	0.515437655465
缺少	基本	0.404462637627
核武器	高效	0.41284118454
拼图	紧凑	0.417652012356
残片	残	0.522918196787
高速公路	济	0.475511209487
重型	机械	0.432242105511
毛泽东思想	伟大	0.411138306527
恶报	伟大	0.464160243195
噩梦	暗黑	0.52891537982
衬衣	黑	0.439691872146
取悦	低下	0.429802399532
冒泡	无罪	0.402877147386
春寒	刺眼	0.416482430701
抱负	天真	0.440964107721
衬衫	落伍	0.434345713129
雪恨	强暴	0.401676854557
选择性	赞同	0.420517804103
演戏	天才	0.416187616863
回合	剌	0.406604312057
纠葛	恋	0.433710906497
起点	整洁	0.401023322608
喷射	成熟	0.459506025576
游荡	凶险	0.440277033515
愿望	贪心	0.63434274121
集团军	首要	0.40092335749
倒贴	清真	0.46473653392
湮灭	轻易	0.403881051342
立法	应	0.486703286822
诉状	训诫	0.438388801469
住院	危殆	0.403869243389
点儿	圆	0.429488867073
海报	冒险	0.433105866097
咳嗽	饭桶	0.412431420083
打电话	着急	0.494591340157
霸占	威严	0.401962046893
冒用	冒牌	0.583077431875
姑息	手软	0.688434436711
地砖	干净	0.434223504489
男童	打骂	0.450070478148
拥堵	顺畅	0.402075835569
捐款	踊跃	0.46557301848
俗称	俗	0.429197170813
认得	华丽	0.482014329426
跻身	经济	0.443995022074
听见	吓人	0.421207992767
观察员	战斗	0.426406667514
轨道	检点	0.478862368888
身材	痴情	0.417918753163
出版社	酷爱	0.512842480945
公鸡	风流	0.411071844153
晚餐	美貌	0.449902124811
干货	琐碎	0.413906077169
拖欠	讨	0.564857935395
正道	不容	0.453660773278
妨碍	诚实	0.482348103494
平反	愧疚	0.400259496606
无产阶级	英明	0.402575004024
战胜	无畏	0.413933187589
马克思主义	文明	0.435976127856
遇上	担心	0.459734083623
挺起	祝愿	0.430904454069
骆驼	润	0.407449388453
互信	基础	0.467538182969
会展	轻柔	0.4202280124
变革	赞同	0.409026735893
缺点	点头	0.425594469894
冤枉	骂	0.4806481354
出台	宽	0.403908239364
思维	正确	0.45981944154
更新	最新	0.43837003106
群居	正常	0.500640661182
禁不住	不起眼	0.419018949392
思绪	愉快	0.502398700228
分流	既定	0.425503392407
父母亲	溺爱	0.467362760439
衣裤	销魂	0.478441661127
出发	迷糊	0.417346783375
积蓄	梦想	0.45849351156
慢走	拜拜	0.440221440686
部长	主持	0.414702825304
储蓄	小儿科	0.448313807609
切忌	贪恋	0.625123728131
成分	成熟	0.427807444482
学业	胆小	0.405981484804
球队	贴切	0.413774210111
怀旧	霸气	0.552346726194
营销	低价	0.445864843088
订阅	欢迎	0.450972326118
巴掌	抱怨	0.499801335415
魔方	邋遢	0.517426484984
修养	漂亮	0.478828142277
推土机	残缺	0.406161142876
头顶	红色	0.446052150014
同等	守法	0.415846217081
土豆	退化	0.608836047325
沧桑	荡	0.44281191892
玉米	狠	0.458294663919
必胜	哀伤	0.415351293163
劳累	辛苦	0.519128950046
土豪	霸气	0.522597110212
现象	越轨	0.509137976629
v2km	贫瘠	0.400302057655
预定	闪亮	0.446050029108
魂魄	暧昧	0.400352580904
押	约	0.411484493214
会长	主持	0.427282735202
敷衍	暧昧	0.860973788627
收获	霸气	0.457261550024
创始人	不力	0.403514649323
河水	荡	0.473651245921
做客	荣幸	0.415744201146
irB	腐烂	0.4112230931
远在	美丽	0.512497401531
君王	变态	0.440911966141
红外	顶尖	0.441390596466
轰动	宽厚	0.54895340564
附带	隐性	0.431061206734
板凳	摇摆	0.412013385675
造成	许	0.610980887667
习武	患	0.419272637227
地处	松	0.707326160613
人道主义	爱戴	0.414219252371
播放	清	0.501053098472
形式主义	巩固	0.468149859217
少有	主导	0.413066439469
放行	喧闹	0.418350075971
名言	温情	0.423731304416
面罩	戴	0.420072145608
候审	腐烂	0.404999804417
老虎钳	烂	0.40900834571
揭穿	冒牌	0.400208177647
油漆	碎	0.402241478089
买不起	结实	0.588827031286
篮协	庆祝	0.413685441522
失事	绚丽	0.44048164637
供应商	混合	0.495312859194
狗肉	缺德	0.42049980863
春风	惆怅	0.503647808656
失眠	朦胧	0.508441254915
雷达	可靠	0.423369747344
资产	特许	0.407410288039
复杂化	平衡	0.466682432931
猫	著	0.419275303236
狂奔	牛	0.439050704639
军营	利	0.468437037421
打折扣	利	0.451155981392
伎俩	虚伪	0.48639344246
弹丸	颓废	0.461721471591
熬夜	惊喜	0.484943874704
少女	秀气	0.456524926052
松手	指责	0.407428067199
天花板	不等	0.417660553047
还手	狠	0.483345861851
风车	顺	0.586968468391
应该	赞同	0.44263320657
兔子	惊喜	0.470119790582
胜利	独裁	0.46183066778
死刑犯	杀气	0.704333434297
进攻	策略	0.42131703407
应试	训诫	0.44780489949
控股	特许	0.424952878623
社科院	公开	0.419554391319
纵容	不满	0.463230445171
悬崖	喧闹	0.410903864756
在世	讹	0.422596919382
力气	甘心	0.406752939721
效益	纷繁	0.423307349905
飞行	机械	0.414167584759
打通	着急	0.415277430711
中院	嫌弃	0.47604341389
公敌	团结	0.455287957695
政要	痛心	0.437125578057
特辑	太平	0.404827423414
步枪	佩	0.480407561669
罢休	肯	0.551236815422
推论	操心	0.413712573219
鼻子	昏暗	0.413576674526
游泳池	小气	0.558975645994
酷刑	忍让	0.406613129718
热带	大方	0.536094006529
木材	宏伟	0.401136384775
留给	悲痛	0.502217842284
寻死	点头	0.403235346568
粗大	假	0.413111105496
散场	名牌	0.496133090827
处警	难堪	0.618091917022
大字	肮脏	0.439947908236
扬帆	高尚	0.446669628399

拉练	武	0.405422724171
嚎	看不起	0.425311343247
自强	吉祥	0.492505440859
火苗	凶猛	0.493655652741
离合器	零散	0.564030666193
秀发	渴求	0.406834256856
毒手	狠心	0.449985285352
原因	不详	0.42245285122
嚼	完	0.433415550457
嚷	惊奇	0.455975969543
实话	讲	0.406279710806
献血者	志愿	0.422619996433
把	阴险	0.43259297546
撞击	零散	0.489515640639
枢纽	关注	0.450078831115
大学	贤达	0.468629051343
外婆	发呆	0.406060692186
事儿	错	0.412686819053
蜻蜓	霸气	0.472971594386
区间	方便	0.438670989911
男孩子	娇	0.418194538188
柳	盛大	0.417002848193
桶	整齐	0.431896971033
乃是	剧毒	0.432099347179
球赛	不行	0.44591422852
斩断	忌惮	0.594820675156
严重性	积极	0.408186446525
夜叉	棒	0.547460771677
婊子	骂娘	0.452777975049
撰稿人	自由	0.53724738609
凶犯	娇	0.547205345797
在编	讲	0.415411845791
幼儿	发作	0.415354035034
桂	安生	0.752534808444
桃	发火	0.402656933628
一面	一致	0.433729213398
年级	懒惰	0.523759372785
清爽	耿直	0.468420953832
西域	秃	0.484320324011
源泉	惊讶	0.494530884457
奋战	破	0.454525218125
趣事	慵懒	0.471606377153
谜团	快	0.439058838801
中共	表彰	0.483908502529
动议	既定	0.476301153506
身手	不顾	0.425926331457
凶杀	惦记	0.457193676345
仰望	渴求	0.435069103864
演讲	主持	0.424486470662
雷管	管	0.408435293426
撒尿	闪亮	0.422798470494
血肉	模糊	0.649594401002
先例	负责	0.443367242035
碍	危险	0.420899431812
碗	烂	0.400494928078
牺牲品	苍白	0.45887228218
碑	参拜	0.423221787638
编造	虚假	0.436276690037
马	太平	0.408725241007
雇佣	卑劣	0.403268540732
手段	卑劣	0.452804992637
穿衣	落伍	0.43150527585
激情	美妙	0.484361800673
求全	奉	0.445206474684
矗立	荡	0.412450147984
碳	低	0.496518276116
碰	愣	0.431026554981
碱	二手	0.452216763367
碾	死	0.45289723565
慌	发牢骚	0.444926740392
哑巴	阴郁	0.429759314123
祖宗	该死	0.44264349497
回首	发火	0.442446275956
协同	小儿科	0.41805463729
贵金属	稳健	0.525170703997
数学	嘘	0.408267491246
墨迹	烦躁	0.441385026255
变性	怪	0.453204247966
遗址	供奉	0.500205184287
群情	调和	0.432779727551
务工	恋爱	0.510410509446
无神论	科学	0.549635474446
迷惑	开明	0.426109713538
裂开	烂	0.41227402644
金价	谨慎	0.420792005404
春秋	酷爱	0.438145448568
步入	尖锐	0.442006909085
威猛	弱小	0.448873978537
疗效	严谨	0.469518695309
妇联	怀恨	0.515505335566
宣战	严正	0.449327925486
枪决	仁慈	0.459448179197
直播	详细	0.442297848067
心跳	绷	0.555203678645
煽动性	博大	0.434326547005
儒家	不人道	0.455322332747
绕行	不便	0.440651748131
百科	实用	0.589805261052
限度	忌	0.430849770398
干涉	明了	0.461760552752
下跌	二手	0.417320086876
阅读	精彩	0.596944987573
亲友	期望	0.417664605181
脏器	患	0.475860128025
等号	一致	0.419660915804
考上	优质	0.468564576078
包庇	过问	0.419486588137
救火	凶猛	0.464684228864
抢占	实质性	0.413931371282
救灾	小康	0.634194209322
签到	发愁	0.421526739909
出境	光荣	0.480920463373
遗体	核心	0.498557305081
开审	一级	0.422567732808
忘记	愉快	0.422877523994
蛋白	伪造	0.446573629105
管路	非正常	0.432092427944
蒸饺	做作	0.400198626299
名流	急切	0.915218333675
惩治	手软	0.484286281975
焦	坦	0.431092086857
加油	希望	0.480607892981
轨迹	资深	0.445218845735
心智	浮躁	0.537891882923
逛逛	热闹	0.450808069351
弊端	怨	0.401733261797
原版	顶级	0.505338029856
老巢	手软	0.473627589569
咖啡馆	颓废	0.490321421463
战线	羞愧	0.402344377685
道德	怪	0.539935146952
奸商	窝囊	0.459513632896
血站	固定	0.465916574554
洋气	懒得	0.456193462333
摆摊	管	0.402597247991
间隔	明朗	0.424118662082
消炎	稀罕	0.408065599744
深受	关注	0.438606283298
极限	在意	0.438232570377
愚民	踊跃	0.731098181129
分寸	主观	0.419770915106
牵制	独裁	0.47950303009
危害	安全	0.408843798942
人生路	纯粹	0.429213239491
悲愤	悲痛	0.477006023147
行贿	腐败	0.498733734157
光环	戴	0.485260185452
副作用	严谨	0.414256141014
刁难	正经	0.406042613906
安抚	得力	0.419032978611
社交	守候	0.41704271303
微风	迎来	0.418011837482
迁就	宽松	0.484285274048
抓拍	温情	0.433379753283
方便面	饭桶	0.409344910259
华夏	强大	0.403771406834
人品	烦	0.446760001561
脊梁	强大	0.418577775272
温热	有愧	0.404943443083
花丛	碎	0.456556504136
习俗	敬	0.422996867815
旋转	没出息	0.438864197293
杯子	热	0.485349382946
受贿	官僚	0.446116823814
:/	腐烂	0.402268585805
苏军	仁爱	0.418243497538
减少	暗	0.409304248865
抓捕	抓	0.43140438549
锂	活泼	0.736738379168
小脑	打骂	0.443657895085
汽油机	低	0.452196490893
偷盗	批斗	0.403731827522
回来	着急	0.439991605726
剧终	守候	0.489873004639
脊椎	残缺	0.454879366595
键	变通	0.405170381552
锯	华丽	0.538267864563
纪念日	盛大	0.416725791528
蹲点	棒	0.438992660689
畜禽	经常性	0.412246556107
不准	准	0.444905460067
普通人	可耻	0.606782581451
接入	不便	0.410971743312
游乐园	二手	0.428076892308
劳动法	假	0.422665752653
呈现	简洁	0.44437756141
练习	美妙	0.452037367407
修配厂	松	0.524779411594
别离	悲恸	0.499974616911
坦然	脆弱	0.447013275735
火电厂	优异	0.495096308092
安全观	安静	0.551157274194
手脚	整洁	0.438698033584
承保	保险	0.58068012475
质量	舒适	0.485232883078
贷款	弹性	0.429625146875
太岁	猖狂	0.460304844708
畅谈	热烈	0.436641266929
制毒	假冒	0.438817796889
高手	火爆	0.43866622288
仓库	整齐	0.406124189178
叫唤	纯种	0.426644703923
汽油弹	抗议	0.497581885178
白粉	废物	0.477978519925
倒退	高超	0.414619060343
振兴	主导	0.486385123847
歌曲	阳刚	0.58743479081
传教	妙	0.432403370735
民政局	小康	0.480774822397
酷暑	舒适	0.432478486716
见面	完	0.484049129257
弹夹	光	0.44461332493
抽查	仔细	0.412604093021
抢险	狼藉	0.520214349244
军舰	不悦	0.575259053103
反驳	唾骂	0.411280556049
离不开	低下	0.446717653655
启明	凶猛	0.495097356752
幽灵	阴毒	0.474215991796
降临	感恩	0.435812284573
变速箱	机械	0.446522867542
还击	猜忌	0.560002021968
荣誉	既定	0.454121645164
滤液	成熟	0.476576971528
引言	困顿	0.400490917096
营养	费	0.536122274798
港币	关怀	0.428259319299
介于	时尚	0.477612079788
灌	内疚	0.412081976795
自找	缺德	0.454799906129
轮奸	秀气	0.568916514886
演技	棒	0.512577344695
毛线	没出息	0.488776079748
灾	恼	0.488869253581
枪炮	手软	0.494224176636
姑娘	乖巧	0.464373897823
灶	秃	0.427234702261
成绩	整洁	0.450013314146
时节	颓废	0.433068637939
灰	阴冷	0.508303498047
灭	推崇	0.412583103192
怀中	惊慌	0.626053438276
面部	头面	0.43445096618
灭火	自动	0.607111538165
祸害	唾骂	0.413880607333
智力	理想	0.530001401518
突击	得力	0.432201909903
烛光	沉痛	0.457228271782
土壤	贫瘠	0.551745680012
碰到	发愣	0.43312562297
主任	公祭	0.401485483291
热度	热点	0.536725785425
燃烧室	混合	0.647331611756
车门	要紧	0.422070097032
嘴	抓瞎	0.408878782476
机长	可能	0.400123756663
双眼	瞎	0.43599464508
姨妈	美貌	0.445302542291
谎话	怀恨	0.499836818622
白痴	机灵	0.442186874224
时局	觊觎	0.82220551771
主义	狂热	0.410029481514
梅花	香	0.525296010167
游玩	愉快	0.422925531232
集中营	低俗	0.537342966396
主人公	淘气	0.407737621363
胡子	投机	0.409417577799
通人	红眼	0.706771435069
丰收	夸	0.468954628199
投保	保险	0.613472721097
中国人	唾骂	0.412855223679
取得	密切	0.438105722788
仪仗队	重	0.433082291818
信息网	宽	0.573659255386
博爱	关怀	0.42084512927
驶入	通畅	0.439303541895
眉毛	华丽	0.472234339855
杀人	变态	0.576685651308
旅行证	准	0.404233285584
现世	安稳	0.537888339914
二氧化硫	超标	0.556323325421
卡通	景仰	0.437241269164
四季	壮丽	0.501337606156
兵法	武	0.732399647904
山寨	霸气	0.459953860678
送别	朴素	0.420191055435
瞎猜	妄想	0.433637496662
教会	慈悲	0.413374691148
神色	低调	0.577660842206
心机	便宜	0.419037914847
排放	优异	0.447630669585
根源	放纵	0.41716373577
辐射	不屑	0.616056670677
原先	安好	0.404376876599
将军	革命	0.416239657175
壁纸	霸气	0.475945034523
店家	瘦	0.548539097297
成功	迷糊	0.415996433305
勇气	勇敢	0.482615596972
停车费	麻烦	0.411816448096
推动	忧虑	0.436704379403
浪潮	利	0.445815605341
物种	肮脏	0.428034790778
sb	无知	0.501162669205
剑客	正直	0.481730580155
外国人	富裕	0.443556673381
批评	浅薄	0.415648860407
谋求	神圣	0.454878090664
活捉	抓	0.476785958295
威慑	强硬	0.453770477513
40x5	贫瘠	0.428424075237
惩罚	应有	0.483803581166
差遣	变态	0.461005821556
雷公	要紧	0.426710847686
人民战争	活跃	0.401734480181
气质	惆怅	0.481485909992
巧遇	破旧	0.476464369857
定论	草率	0.450393172021
等同	恶毒	0.414777525092
维系	富裕	0.407363610913
两会	聚焦	0.565498957126
女友	恋爱	0.409823992965
方舟	恭喜	0.432961160465
宪法	神圣	0.482025922776
认知	合理	0.408467554662
生产总值	体恤	0.436153619966
上路	混合	0.452182388756
第一线	忠诚	0.450829992916
无敌	不屑	0.676321555273
花市	难过	0.402643916839
质感	美貌	0.453503281729
气势	软弱	0.486373578908
卖力	带劲	0.429438830101
保养	陈旧	0.470587095123
塑胶	靠不住	0.432580471263
工学院	艳	0.422975247697
战略	基础	0.528220732984
本子	认真	0.458465809002
批评家	民主	0.432879265631
相遇	恋爱	0.518326576013
指挥部	兴隆	0.453689427086
进站	仔细	0.40477094848
加热	空	0.423776657299
校方	欠妥	0.472321228595
癫痫	发作	0.530227573159
时段	弹性	0.428319015724
民生	稳	0.415166143448
王国	激进	0.416276904838
服装城	散	0.412647058323
玫瑰花	美貌	0.445908820431
凛冽	寂静	0.425761296639
惨遭	暴虐	0.44658891911
奋斗	整洁	0.412018617204
的士	壮观	0.477650529087
风险	骗人	0.452212405762
疆域	荒	0.480541446254
看到	伤心	0.433986162794
水壶	担心	0.40386421545
出手	英勇	0.438027423926
券商	主导	0.452504647371
遮住	鲜活	0.473626050869
大炮	铁血	0.420261667879
套餐	弹性	0.471246069823
藏	有益	0.400235251066
安眠	难	0.408481054442
油条	愉快	0.408785033136
绕道	封闭	0.457242798669
运动服	合适	0.437700199146
解说	变脸	0.428055793536
藕	踊跃	0.406667526708
污染源	经常性	0.4154008855
人性	悲哀	0.440160311089
戏谑	悲	0.684050605404
截至	许	0.532355975596
定制	火爆	0.446276325552
手表	拙劣	0.401603206908
特点	活动	0.416220479849
军国主义	革命	0.471584949076
永远	吉祥	0.434059217288
社会	仇恨	0.450839351909
冤屈	巴不得	0.420894950363
暴力	活动	0.484737484528
请便	劲	0.410512514491
竞争	无视	0.466292013929
产权	科学	0.422688050901
恶化	世俗	0.460704908207
翻新	昏暗	0.480659471778
挥舞	小心眼	0.475522689219
中路	凶猛	0.410846861268
荧光	醒目	0.448690051164
爱美	内向	0.444864549287
包括	土	0.418525952212
修复	封闭	0.459211619332
残废	公道	0.439444125126
掠夺	文明	0.42949583614
性	恶劣	0.426481650042
舅妈	自尊	0.413495603894
情报局	重视	0.413042176325
求学	看不惯	0.633789234822
男性	缜密	0.508961493898
舆论	不良	0.428072779039
法官	贪	0.43145341001
存储	平板	0.441224278744
暖流	志愿	0.468379145368
关	愁	0.408254292106
沐浴	爱上	0.481301394227
人命	痛	0.443022652963
面的	雄	0.433656203587
泪眼	悲痛	0.468129868373
化解	敬仰	0.489153189408
帮	谢谢	0.448965815137
面皮	热	0.455113933925
生长	珍视	0.51528522511
人员	许	0.413319033798
推荐	棒	0.448603097811
唯一	憧憬	0.421593730636
黑帮	荡	0.439715888824
集团公司	不详	0.416944891135
凌辱	漠视	0.473806950091
灵魂	应有	0.517063349941
美金	厚道	0.41856636377
呐喊	麻木	0.445341574854
卷子	美貌	0.456567127253
强奸	强暴	0.416644659466
咬牙	逼真	0.480185957518
铁丝	无视	0.55560321323
安保	佩	0.407817383974
防备	需要	0.448130834427
黑市	假冒	0.440033558043
心志	费时	0.415149869014
皮包	木讷	0.791870473112
安全网	梦想	0.480018944377
开花	泛	0.425910709582
到位	陈旧	0.414048952416
坐下	回头	0.522483391751
遥远	欣慰	0.408749302368
初步	确定	0.408503121453
善事	艰难	0.412175741497
概率	准时	0.40024107746
感慨	无常	0.433856829314
产险	保险	0.573004426517
随机	精选	0.463562211518
笛	吉祥	0.436717153099
区分	清真	0.428024203084
笑	棒	0.477156440255
五官	高档	0.555525908924
笔	勤奋	0.430934292561
幼女	打骂	0.444759795591
收视率	温情	0.518326828493
净化	红色	0.459328050141
变形	倾斜	0.433062898364
家门	溜	0.83267895827
仿佛	庆贺	0.643299642433
受害人	头面	0.421779699324
区别	唾骂	0.432883872522
代名词	大方	0.423363677802
招致	善意	0.542207833922
话别	杂沓	0.759768335296
鲜花	沉痛	0.415570198268
石膏	麻	0.450985494592
好汉	虚无	0.538111636373
心地	无知	0.463182430198
开眼	认	0.402695568146
容纳	顺畅	0.40949271467
劝架	陌生	0.404043626428
荆	雄	0.427050771228
丝带	贪心	0.885061256734
遥控器	钝	0.411635203089
痛觉	艳	0.555051536751
签署	主导	0.624940775915
服务员	宠	0.437290102074
村子	荡	0.45022072962
消弭	淳朴	0.403154031025
烤	旺	0.418724846054
烧	杂	0.442010190772
烫	销魂	0.631023016727
辩护	愤怒	0.423153165217
说法	讨	0.433138672667
烹	夸	0.42723587902
厄	健康	0.419420878653
有机	空前	0.404755376395
冒烟	臭味	0.573989734199
空港	快	0.415589555261
舰队	靖	0.41215301898
发病	发作	0.449206719882
业绩	火爆	0.449929932441
狮子	情愿	0.445086319374
纵队	必备	0.449210729111
小雨	变色	0.403413805881
工资	兴隆	0.473254196895
自拔	淘气	0.430189157516
漏网	抓	0.411903598653
限量	惊喜	0.534249439878
烟	难闻	0.618866176544
原料	经常性	0.48229192459
安装	自动	0.534354524456
消防车	碎	0.411110696262
女流	爱惜	0.403250389147
迫害	妄想	0.458568580282
西德	高级	0.407745442371
正事	干	0.462384397554
怀着	悲切	0.633325938169
出错	笨	0.450106544861
肩膀	头	0.471653740676
消逝	悲痛	0.432748215751
红枣	甜	0.469467649696
黑匣子	悲切	0.441234407171
采取	坚决	0.472498025324
不灵	精明	0.546554789697
国民	关怀	0.440292323685
高楼	空	0.420664260868
售票机	抗议	0.502350443169
献计	糊涂	0.44399923029
群英谱	钢铁	0.573046923012
流浪汉	神	0.410246102593
口舌	注	0.455515896904
心曲	失望	0.715744022321
累及	严肃	0.771458747592
诞辰	忠诚	0.504322832962
新增	一体化	0.45332015641
插座	靠不住	0.401199449099
治愈	物理	0.455449901894
主持人	主持	0.425832753155
民怨	不公	0.476579500073
击打	自动	0.42256284892
天然	老	0.486908702769
庇佑	怜悯	0.421274054799
厚度	宏大	0.441447036592
应得	忏悔	0.482405876145
过年	安生	0.437840557506
锤子	冒火	0.577914218141
对证	巧	0.426147068132
阴暗面	弱小	0.454393455688
停车	虚惊	0.460892540409
生化	冒险	0.457372360944
如果	荒	0.552738720073
擦亮	团结	0.426367332357
包围	荡	0.415813545555
面具	斯文	0.4203879568
台长	吃醋	0.413498999483
潜力	大方	0.447767345815
咳	荣幸	0.424225291472
